word,phon
advisedly,ɐdva‍ɪzɪdli
advise,ɐdva‍ɪz
adviser,ɐdva‍ɪzɐ
advisers,ɐdva‍ɪzəz
advises,ɐdva‍ɪzɪz
advising,ɐdva‍ɪzɪŋ
advisor,ɐdva‍ɪzɐ
advisories,ɐdva‍ɪzəɹiz
advisors,ɐdva‍ɪzəz
advisory,ɐdva‍ɪzəɹi
advocaat,ædvəkɑt
advocacy,ædvəkəsi
advocated,ædvəke‍ɪtɪd
advocating,ædvəke‍ɪtɪŋ
advocation,ædvəke‍ɪʃən
advocator,ædvəke‍ɪtɐ
adz,ædz
adze,ædz
aedes,idz
aegis,id‍ʒɪs
aeolian,iə‍ʊli‍ən
aeolipile,iəlɪpa‍ɪl
aeon,iɒn
aeons,iɒnz
aerated,e‍əɹe‍ɪtɪd
aerate,e‍əɹe‍ɪt
aerates,e‍əɹe‍ɪts
aerating,e‍əɹe‍ɪtɪŋ
aeration,e‍əɹe‍ɪʃən
aerialist,e‍əɹɪəlɪst
aerials,e‍əɹɪəlz
aerobatic,e‍əɹə‍ʊbætɪk
aerobatics,e‍əɹə‍ʊbætɪks
aerobically,e‍əɹə‍ʊbɪkli
aerobic,e‍əɹə‍ʊbɪk
aerobics,e‍əɹə‍ʊbɪks
aerodrome,e‍əɹə‍ʊdɹə‍ʊm
aerodromes,e‍əɹə‍ʊdɹə‍ʊmz
aerodynamically,e‍əɹə‍ʊda‍ɪnæmɪkli
aerodynamic,e‍əɹə‍ʊda‍ɪnæmɪk
aerodynamicist,e‍əɹə‍ʊda‍ɪnæmɪsɪst
aerodynamics,e‍əɹə‍ʊda‍ɪnæmɪks
aeronaut,e‍əɹə‍ʊnɔt
aeronautical,e‍əɹə‍ʊnɔtɪkə‍l
aeronautic,e‍əɹə‍ʊnɔtɪk
aeronautics,e‍əɹə‍ʊnɔtɪks
aeronauts,e‍əɹə‍ʊnɔts
aeroplane,e‍əɹəple‍ɪn
aeroplanes,e‍əɹəple‍ɪnz
aerosol,e‍əɹəsɒl
aerosols,e‍əɹəsɒlz
aerospace,e‍əɹə‍ʊspe‍ɪs
aesthete,isθit
aesthetes,isθits
aesthetically,isθɛtɪkli
aesthetic,isθɛtɪk
aesthetics,isθɛtɪks
aestival,istɪvə‍l
aetiology,itɪɒləd‍ʒi
afar,ɐfɑ
afeard,ɐfi‍əd
affability,æfəbɪlɪti
affable,æfəbə‍l
affaire,ɐfe‍ə
affaires,ɐfe‍əz
affair,ɐfe‍ə
affairs,ɐfe‍əz
affectation,ɐfɪkte‍ɪʃən
affectations,ɐfɪkte‍ɪʃənz
affected,ɐfɛktɪd
affecting,ɐfɛktɪŋ
affectionate,ɐfɛkʃənət
affectionately,ɐfɛkʃənətli
affection,ɐfɛkʃən
affections,ɐfɛkʃənz
affective,ɐfɛktɪv
affectively,ɐfɛktɪvli
afferent,æfɹənt
affianced,ɐfa‍ɪ‍ənst
affidavit,æfɪde‍ɪvɪt
affidavits,æfɪde‍ɪvɪts
affiliated,ɐfɪlɪe‍ɪtɪd
affiliates,ɐfɪlɪe‍ɪts
affiliation,ɐfɪlɪe‍ɪʃən
affiliations,ɐfɪlɪe‍ɪʃənz
affinities,ɐfɪnɪtiz
affinity,ɐfɪnɪti
affirmation,æfəme‍ɪʃən
affirmations,æfəme‍ɪʃənz
affirmative,ɐfɜmətɪv
affirmatively,ɐfɜmətɪvli
affirmed,ɐfɜmd
affirm,ɐfɜm
affirming,ɐfɜmɪŋ
affirms,ɐfɜmz
affixed,ɐfɪkst
afflatus,ɐflætəs
afflicted,ɐflɪktɪd
afflict,ɐflɪkt
afflicting,ɐflɪktɪŋ
affliction,ɐflɪkʃən
afflictions,ɐflɪkʃənz
afflicts,ɐflɪkts
affluence,æfluəns
affluent,æfluənt
affordability,ɐfɔdəbɪlɪti
affordable,ɐfɔdəbə‍l
affordably,ɐfɔdəbli
afforded,ɐfɔdɪd
afford,ɐfɔd
affording,ɐfɔdɪŋ
affords,ɐfɔdz
afforestation,ɐfɒɹɪste‍ɪʃən
affray,ɐfɹe‍ɪ
affrighted,ɐfɹa‍ɪtɪd
affright,ɐfɹa‍ɪt
affronted,ɐfɹʌntɪd
affront,ɐfɹʌnt
affronts,ɐfɹʌnts
afghan,æfɡæn
afghani,æfɡɑni
afghanis,æfɡɑnɪz
afghans,æfɡænz
aficionado,ɐfɪʃənɑdə‍ʊ
aficionados,ɐfɪʃənɑdə‍ʊz
afield,ɐfild
afire,ɐfa‍ɪ‍ə
aflame,ɐfle‍ɪm
aflatoxin,ɐflætəksɪn
afloat,ɐflə‍ʊt
aflutter,ɐflʌtɐ
afoot,ɐfʊt
afore,ɐfɔ
aforementioned,ɐfɔmɛnʃənd
aforesaid,ɐfɔsɛd
aforethought,ɐfɔθɔt
afoul,ɐfa‍ʊl
afraid,ɐfɹe‍ɪd
afresh,ɐfɹɛʃ
afterbirth,ɑftəbɜθ
afterburners,ɑftəbɜnəz
aftercare,ɑftəke‍ə
aftereffect,ɑftəɹɪfɛkt
aftereffects,ɑftəɹɪfɛkts
after,ɑftɐ
afterglow,ɑftəɡlə‍ʊ
afterimage,ɑftəɹɪmɪd‍ʒ
afterlife,ɑftəla‍ɪf
afterlives,ɑftəlɪvz
aftermarket,ɑftəmɑkɪt
aftermath,ɑftəmæθ
aftermaths,ɑftəmæθs
afternoons,ɑftənunz
afterschool,ɑftəskul
afters,ɑftəz
aftershave,ɑftəʃe‍ɪv
aftershaves,ɑftəʃe‍ɪvz
aftershock,ɑftəʃɒk
aftershocks,ɑftəʃɒks
aftertaste,ɑftəte‍ɪst
afterthought,ɑftəθɔt
afterward,ɑftəwəd
afterwards,ɑftəwədz
aft,ɑft
again,ɐɡɛn
against,ɐɡɛnst
agaric,æɡæɹɪk
agate,æɡe‍ɪt
agates,æɡe‍ɪts
agave,æɡe‍ɪv
age,e‍ɪd‍ʒ
ageing,e‍ɪd‍ʒɪŋ
ageism,e‍ɪd‍ʒɪzəm
ageist,e‍ɪd‍ʒɪst
ageless,e‍ɪd‍ʒləs
agencies,e‍ɪd‍ʒənsiz
agency,e‍ɪd‍ʒənsi
agenda,ɐd‍ʒɛndɐ
agendas,ɐd‍ʒɛndəz
agent,e‍ɪd‍ʒənt
agents,e‍ɪd‍ʒənts
ageratum,e‍ɪd‍ʒəɹɑtəm
ages,e‍ɪd‍ʒɪz
agger,æɡɐ
aggie,æɡi
agglomeration,ɐɡlɒməɹe‍ɪʃən
agglomerations,ɐɡlɒməɹe‍ɪʃənz
aggrandise,ɐɡɹænda‍ɪz
aggrandisement,ɐɡɹænda‍ɪzmənt
aggrandising,ɐɡɹænda‍ɪzɪŋ
aggravate,æɡɹɐve‍ɪt
aggravated,æɡɹɐve‍ɪtɪd
aggravates,æɡɹɐve‍ɪts
aggravating,æɡɹɐve‍ɪtɪŋ
aggravation,æɡɹɐve‍ɪʃən
aggravations,æɡɹɐve‍ɪʃənz
aggregated,æɡɹɪɡe‍ɪtɪd
aggregating,æɡɹɪɡe‍ɪtɪŋ
aggregation,æɡɹɪɡe‍ɪʃən
aggregations,æɡɹɪɡe‍ɪʃənz
aggress,ɐɡɹɛs
aggression,ɐɡɹɛʃən
aggressions,ɐɡɹɛʃənz
aggressive,ɐɡɹɛsɪv
aggressively,ɐɡɹɛsɪvli
aggressiveness,ɐɡɹɛsɪvnəs
aggressor,ɐɡɹɛsɐ
aggressors,ɐɡɹɛsəz
aggrieved,ɐɡɹivd
aggro,æɡɹə‍ʊ
aghast,ɐɡɑst
agile,æd‍ʒa‍ɪl
agilely,æd‍ʒa‍ɪlli
agility,æd‍ʒɪlɪti
aging,e‍ɪd‍ʒɪŋ
agios,ɑd‍ʒɪə‍ʊz
agist,e‍ɪd‍ʒɪst
agitate,æd‍ʒɪte‍ɪt
agitated,æd‍ʒɪte‍ɪtɪd
agitatedly,æd‍ʒɪte‍ɪtɪdli
agitates,æd‍ʒɪte‍ɪts
agitating,æd‍ʒɪte‍ɪtɪŋ
agitation,æd‍ʒɪte‍ɪʃən
agitator,æd‍ʒɪte‍ɪtɐ
agitators,æd‍ʒɪte‍ɪtəz
agitprop,æd‍ʒɪtpɹɒp
aglet,ɐɡlɛt
agley,ɐɡla‍ɪ
aglow,ɐɡlə‍ʊ
agnosia,æɡnə‍ʊzi‍ə
agnostic,æɡnɒstɪk
agnosticism,æɡnɒstɪsɪzəm
agnostics,æɡnɒstɪks
ago,ɐɡə‍ʊ
agog,ɐɡɒɡ
agon,æɡɒn
agonies,æɡənɪz
agonise,æɡəna‍ɪz
agonised,æɡəna‍ɪzd
agonises,æɡəna‍ɪzɪz
agonising,æɡəna‍ɪzɪŋ
agonisingly,æɡəna‍ɪzɪŋli
agony,æɡəni
agoraphobia,æɡɔɹɐfə‍ʊbi‍ə
agoraphobic,æɡɔɹɐfə‍ʊbɪk
agouti,æɡa‍ʊti
agoutis,æɡa‍ʊtiz
agrarian,æɡɹe‍əɹi‍ən
agreeable,ɐɡɹiəbə‍l
agreeableness,ɐɡɹiəbə‍lnəs
agreeably,ɐɡɹiəbli
agreed,ɐɡɹid
agree,ɐɡɹi
agreeing,ɐɡɹiɪŋ
agreement,ɐɡɹimənt
agreements,ɐɡɹimənts
agrees,ɐɡɹiz
agribusiness,æɡɹɪbɪznəs
agribusinesses,æɡɹɪbɪznəsɪz
agricultural,æɡɹɪkʌlt‍ʃəɹə‍l
agriculturalist,æɡɹɪkʌlt‍ʃəɹəlɪst
agriculturally,æɡɹɪkʌlt‍ʃəɹə‍li
agriculture,æɡɹɪkʌlt‍ʃɐ
agriculturists,æɡɹɪkʌlt‍ʃəɹɪsts
agrimony,æɡɹɪməni
agrochemical,æɡɹəkɛmɪkə‍l
agrochemicals,æɡɹəkɛmɪkə‍lz
agronomist,ɐɡɹɒnəmɪst
agronomists,ɐɡɹɒnəmɪsts
agronomy,ɐɡɹɒnəmi
aground,ɐɡɹa‍ʊnd
ague,e‍ɪɡju
aha,ɑhɑ
ahead,ɐhɛd
ahem,əhəm
ahoy,ɐhɔ‍ɪ
aid,e‍ɪd
aided,e‍ɪdɪd
aide,e‍ɪd
aider,e‍ɪdɐ
aiders,e‍ɪdəz
aides,e‍ɪdz
aiding,e‍ɪdɪŋ
aids,e‍ɪdz
aikido,e‍ɪkidə‍ʊ
ailed,e‍ɪld
ail,e‍ɪl
aileron,e‍ɪləɹən
ailerons,e‍ɪləɹənz
ailing,e‍ɪlɪŋ
ailment,e‍ɪlmənt
ailments,e‍ɪlmənts
ails,e‍ɪlz
aimed,e‍ɪmd
aim,e‍ɪm
aiming,e‍ɪmɪŋ
aimless,e‍ɪmləs
aimlessly,e‍ɪmləsli
aimlessness,e‍ɪmləsnəs
aims,e‍ɪmz
airbag,e‍əbæɡ
airbags,e‍əbæɡz
airbase,e‍əbe‍ɪs
airbases,e‍əbe‍ɪsɪz
airbed,e‍əbd
airbeds,e‍əbdz
airborne,e‍əbɔn
airbrushed,e‍əbɹʌʃt
airbrush,e‍əbɹʌʃ
airbrushes,e‍əbɹʌʃɪz
airbrushing,e‍əbɹʌʃɪŋ
airburst,e‍əbɜst
airbus,e‍əbʌs
airbuses,e‍əbʌsɪz
aircraft,e‍əkɹɑft
aircraftman,e‍əkɹɑftmən
aircrew,e‍əkɹu
aircrews,e‍əkɹuz
airdrop,e‍ədɹɒp
airdrops,e‍ədɹɒps
aired,e‍əd
air,e‍ə
airfare,e‍əfe‍ə
airfares,e‍əfe‍əz
airfield,e‍əfild
airfields,e‍əfildz
airflow,e‍əflə‍ʊ
airframe,e‍əfɹe‍ɪm
airframes,e‍əfɹe‍ɪmz
airfreight,e‍əfɹe‍ɪt
airgun,e‍əɡʌn
airguns,e‍əɡʌnz
airhead,e‍əhɛd
airheads,e‍əhɛdz
airier,e‍əɹɪɐ
airily,e‍əɹɪli
airiness,e‍əɹɪnəs
airing,e‍əɹɪŋ
airings,e‍əɹɪŋz
airless,e‍ələs
airlifted,e‍əlɪftɪd
airlift,e‍əlɪft
airlifting,e‍əlɪftɪŋ
airlifts,e‍əlɪfts
airline,e‍əla‍ɪn
airliner,e‍əla‍ɪnɐ
airliners,e‍əla‍ɪnəz
airlines,e‍əla‍ɪnz
airlock,e‍əlɒk
airlocks,e‍əlɒks
airmail,e‍əme‍ɪl
airman,e‍əmən
airmen,e‍əmɛn
airplay,e‍əple‍ɪ
airport,e‍əpɔt
airports,e‍əpɔts
airpower,e‍əpa‍ʊ‍ə
airscrew,e‍əskɹu
airs,e‍əz
airship,e‍əʃɪp
airships,e‍əʃɪps
airshow,e‍əʃə‍ʊ
airshows,e‍əʃə‍ʊz
airsick,e‍əsɪk
airspace,e‍əspe‍ɪs
airspeed,e‍əspid
airstream,e‍əstɹim
airstrike,e‍əstɹa‍ɪk
airstrikes,e‍əstɹa‍ɪks
airstrip,e‍əstɹɪp
airstrips,e‍əstɹɪps
airt,e‍ət
airtight,e‍əta‍ɪt
airtime,e‍əta‍ɪm
airwave,e‍əwe‍ɪv
airwaves,e‍əwe‍ɪvz
airway,e‍əwe‍ɪ
airways,e‍əwe‍ɪz
airworthiness,e‍əwəðɪnəs
airworthy,e‍əwɜði
airy,e‍əɹi
ais,a‍ɪz
aisle,a‍ɪ‍əl
aisles,a‍ɪ‍əlz
aitch,e‍ɪt‍ʃ
ait,e‍ɪt
ajar,ɐd‍ʒɑ
aka,ækɐ
akee,æki
akimbo,ɐkɪmbə‍ʊ
akin,ɐkɪn
alabaster,æləbæstɐ
alack,ɐlæk
alacrity,ɐlækɹɪti
ala,ɐlæ
alameda,ɐle‍ɪmdɐ
alarmed,ɐlɑmd
alarming,ɐlɑmɪŋ
alarmingly,ɐlɑmɪŋli
alarmism,ɐlɑmɪzəm
alarmist,ɐlɑmɪst
alarm,ɐlɑm
alarms,ɐlɑmz
alarum,ɐlɑɹəm
alarums,ɐlɑɹəmz
alas,ɐlæs
alba,ælbɐ
albacore,ælbɐkɔ
alb,ælb
albatross,ælbɐtɹɒs
albatrosses,ælbɐtɹɒsɪz
albedo,ælbidə‍ʊ
albeit,ɔlbiɪt
albino,ælbinə‍ʊ
albinos,ælbinə‍ʊz
albs,ælbz
album,ælbəm
albumen,ælbjumɛn
albums,ælbəmz
alchemical,ælkɛmɪkə‍l
alchemist,ælkɪmɪst
alchemists,ælkɪmɪsts
alchemy,ælkəmi
alcohol,ælkəhɒl
alcoholic,ælkəhɒlɪk
alcoholically,ælkəhɒlɪkli
alcoholics,ælkəhɒlɪks
alcoholism,ælkəhə‍ʊlɪzəm
alcohols,ælkəhɒlz
alcove,ælkə‍ʊv
alcoves,ælkə‍ʊvz
aldehyde,ældɪha‍ɪd
alderman,ɔldəmən
aldermen,ɔldəmɛn
alder,ɔldɐ
alders,ɔldəz
alehouse,e‍ɪlha‍ʊs
alehouses,e‍ɪlha‍ʊzɪz
alerted,ɐlɜtɪd
alerting,ɐlɜtɪŋ
alert,ɐlɜt
alertly,ɐlɜtli
alertness,ɐlɜtnəs
alerts,ɐlɜts
ales,e‍ɪlz
alevin,ɐlɛvɪn
alexandrine,ælɪɡzɑndɹin
alexandrite,ælɪɡzɑndɹa‍ɪt
alexia,ɐlɛksi‍ə
alfalfa,ælfælfɐ
alfresco,ɐlfɹɛskə‍ʊ
alga,ælɡɐ
algae,ælɡi
algal,ælɡə‍l
algebra,æld‍ʒɪbɹɐ
algebraic,æld‍ʒɪbɹe‍ɪɪk
alginate,æld‍ʒɪne‍ɪt
algorithm,ælɡəɹɪθəm
algorithmic,ælɡəɹɪθmɪk
algorithms,ælɡəɹɪθəmz
alias,e‍ɪli‍əs
aliases,e‍ɪli‍əsɪz
alibi,æləba‍ɪ
alibis,æləba‍ɪz
alienated,e‍ɪli‍əne‍ɪtɪd
alienate,e‍ɪli‍əne‍ɪt
alienates,e‍ɪli‍əne‍ɪts
alienating,e‍ɪli‍əne‍ɪtɪŋ
alienation,e‍ɪli‍əne‍ɪʃən
alien,e‍ɪli‍ən
aliens,e‍ɪli‍ənz
alighted,ɐla‍ɪtɪd
alighting,ɐla‍ɪtɪŋ
alight,ɐla‍ɪt
alights,ɐla‍ɪts
aligned,ɐla‍ɪnd
aligning,ɐla‍ɪnɪŋ
align,ɐla‍ɪn
alignment,ɐla‍ɪnmənt
alignments,ɐla‍ɪnmənts
aligns,ɐla‍ɪnz
alike,ɐla‍ɪk
alimentary,ɐla‍ɪmɛntəɹi
alimony,ælɪməni
aline,ɐla‍ɪn
alit,ɐlɪt
alive,ɐla‍ɪv
aliveness,ɐla‍ɪvnəs
aliya,ælɪjɐ
aliyah,ælɪjɐ
alkali,ælkəla‍ɪ
alkaline,ælkəla‍ɪn
alkalinity,ælkəla‍ɪnɪti
alkalis,ælkəla‍ɪz
alkaloid,ælkɐlɔ‍ɪd
alkaloids,ælkɐlɔ‍ɪdz
alkane,ælke‍ɪn
alkanes,ælke‍ɪnz
alkanet,ælkɐnɛt
alkenes,ælkinz
alky,ælki
allayed,ɐle‍ɪd
allaying,ɐle‍ɪɪŋ
allay,ɐle‍ɪ
allays,ɐle‍ɪz
allegation,ælɪɡe‍ɪʃən
allegations,ælɪɡe‍ɪʃənz
alleged,ɐlɛd‍ʒd
allegedly,ɐlɛd‍ʒɪdli
allege,ɐlɛd‍ʒ
alleges,ɐlɛd‍ʒɪz
allegiance,ɐlid‍ʒəns
allegiances,ɐlid‍ʒənsɪz
alleging,ɐlɛd‍ʒɪŋ
allegorical,ælɪɡɒɹɪkə‍l
allegories,ælɪɡəɹiz
allegory,ælɪɡəɹi
allegro,ɐlɛɡɹə‍ʊ
allele,ɐlil
alleles,ɐlilz
alleluia,ælɪlujɐ
allemande,æləmænd
allergen,æləd‍ʒən
allergenic,æləd‍ʒɛnɪk
allergens,æləd‍ʒənz
allergic,ɐlɜd‍ʒɪk
allergies,æləd‍ʒɪz
allergist,æləd‍ʒɪst
allergy,æləd‍ʒi
alleviated,ɐlivɪe‍ɪtɪd
alleviate,ɐlivɪe‍ɪt
alleviates,ɐlivɪe‍ɪts
alleviating,ɐlivɪe‍ɪtɪŋ
alleviation,ɐlivɪe‍ɪʃən
alley,æli
alleys,ælɪz
alleyway,ælɪwe‍ɪ
alleyways,ælɪwe‍ɪz
alliance,ɐla‍ɪ‍əns
alliances,ɐla‍ɪ‍ənsɪz
alligator,ælɪɡe‍ɪtɐ
alligators,ælɪɡe‍ɪtəz
alliteration,ɐlɪtəɹe‍ɪʃən
alliterative,ɐlɪtəɹətɪv
alliteratively,ɐlɪtəɹətɪvli
allium,æli‍əm
allocate,æləke‍ɪt
allocated,æləke‍ɪtɪd
allocates,æləke‍ɪts
allocating,æləke‍ɪtɪŋ
allocation,æləke‍ɪʃən
allocations,æləke‍ɪʃənz
all,ɔl
allot,ɐlɒt
allotment,ɐlɒtmənt
allotments,ɐlɒtmənts
allotrope,ælətɹə‍ʊp
allotropes,ælətɹə‍ʊps
allots,ɐlɒts
allotted,ɐlɒtɪd
allowable,ɐla‍ʊəbə‍l
allowance,ɐla‍ʊəns
allowances,ɐla‍ʊənsɪz
allowed,ɐla‍ʊd
allowing,ɐla‍ʊɪŋ
allow,ɐla‍ʊ
allows,ɐla‍ʊz
alloyed,ælɔ‍ɪd
alloying,ælɔ‍ɪɪŋ
allspice,ɔlspa‍ɪs
alluded,ɐludɪd
allude,ɐlud
alludes,ɐludz
alluding,ɐludɪŋ
allured,ɐlɔd
allure,ɐlɔ
alluring,ɐlɔɹɪŋ
alluringly,ɐlɔɹɪŋli
allusion,ɐluʒən
allusions,ɐluʒənz
allusive,ɐlusɪv
alluvial,ɐluvɪəl
alluvia,ɐluvi‍ə
alluvium,ɐluvi‍əm
allying,æla‍ɪɪŋ
almanac,ɒlmɐnæk
almanacs,ɒlmɐnæks
almandine,ɒlmɑndin
almighty,ɒlma‍ɪti
almond,ɒlmənd
almonds,ɒlməndz
almoner,ɒlmənɐ
almonry,ɒlmɒnɹi
almost,ɔlmə‍ʊst
almshouse,ɑmzha‍ʊs
almshouses,ɑmzha‍ʊzɪz
alms,ɑmz
aloe,ælə‍ʊ
aloes,ælə‍ʊz
aloft,ɐlɒft
aloha,ɐlə‍ʊhɐ
alone,ɐlə‍ʊn
aloneness,ɐlə‍ʊnnəs
along,ɐlɒŋ
alongside,ɐlɒŋsa‍ɪd
aloof,ɐluf
aloofness,ɐlufnəs
alopecia,ɐlə‍ʊpiʃɐ
aloud,ɐla‍ʊd
alow,ɐlə‍ʊ
alpaca,ælpækɐ
alpacas,ælpækəz
alp,ælp
alpha,ælfɐ
alphabet,ælfəbɛt
alphabetic,ælfəbɛtɪk
alphabetical,ælfəbɛtɪkə‍l
alphabetically,ælfəbɛtɪkli
alphabetise,ælfəbɛta‍ɪz
alphabetised,ælfəbɛta‍ɪzd
alphabetising,ælfəbɛta‍ɪzɪŋ
alphabets,ælfəbɛts
alphanumeric,ælfənjumɛɹɪk
alphas,ælfəz
alpine,ælpa‍ɪn
alpines,ælpa‍ɪnz
alps,ælps
already,ɔlɹɛdi
alright,ɔlɹa‍ɪt
also,ɒlsə‍ʊ
altar,ɒltɐ
altarpiece,ɒltəpis
altarpieces,ɒltɑpisɪz
altars,ɒltəz
alteration,ɒltəɹe‍ɪʃən
alterations,ɒltəɹe‍ɪʃənz
alterative,ɒltəɹətɪv
altercation,ɒltəke‍ɪʃən
altercations,ɒltəke‍ɪʃənz
altered,ɒltəd
altering,ɒltəɹɪŋ
alter,ɒltɐ
alternated,ɔltəne‍ɪtɪd
alternately,ɔltɜnətli
alternates,ɒltəne‍ɪts
alternating,ɔltəne‍ɪtɪŋ
alternation,ɒltəne‍ɪʃən
alternations,ɒltəne‍ɪʃənz
alternatively,ɔltɜnətɪvli
alternative,ɔltɜnətɪv
alternatives,ɔltɜnətɪvz
alternator,ɔltəne‍ɪtɐ
alternators,ɔltəne‍ɪtəz
alters,ɒltəz
although,ɒlðə‍ʊ
altimeter,æltɪmitɐ
altiplano,æltɪplɑnə‍ʊ
altitude,æltɪtjud
altitudes,æltɪtjudz
alto,æltə‍ʊ
altocumulus,æltəkjumjʊləs
altogether,ɔltəɡɛðɐ
altos,æltə‍ʊz
altruism,ɔltɹuɪzəm
altruistically,ɔltɹuɪstɪkli
altruistic,ɔltɹuɪstɪk
altruists,ɔltɹuɪsts
alula,ɐljʊlæ
alumina,ɐlumɪnɐ
aluminate,ɐlumɪne‍ɪt
aluminium,æljʊmɪni‍əm
alumna,ɐlʌmnɐ
alumni,ɐlʌmni
alumnus,ɐlʌmnəs
alveolar,ælvɪə‍ʊlɐ
alveoli,ælvɪɒli
always,ɔlwe‍ɪz
amalgamated,ɐmælɡɐme‍ɪtɪd
amalgamate,ɐmælɡɐme‍ɪt
amalgamates,ɐmælɡɐme‍ɪts
amalgamating,ɐmælɡɐme‍ɪtɪŋ
amalgamation,ɐmælɡɐme‍ɪʃən
amalgamations,ɐmælɡɐme‍ɪʃənz
amalgam,ɐmælɡæm
amassed,ɐmæst
amasses,ɐmæsɪz
amassing,ɐmæsɪŋ
amass,ɐmæs
amateur,æmətɐ
amateurish,æmətəɹɪʃ
amateurishly,æmətəɹɪʃli
amateurishness,æmətəɹɪʃnəs
amateurism,æmətəɹɪzəm
amateurs,æmətəz
amatol,æmɐtɒl
amatory,æmətəɹi
amazed,ɐme‍ɪzd
amazement,ɐme‍ɪzmənt
amaze,ɐme‍ɪz
amazes,ɐme‍ɪzɪz
amazingly,ɐme‍ɪzɪŋli
amazing,ɐme‍ɪzɪŋ
amazon,æməzən
amazonian,æməzə‍ʊni‍ən
amazons,æməzənz
ambassadorial,æmbɐsɐdɔɹɪəl
ambassador,ɐmbæsədɐ
ambassadorship,ɐmbæsədəʃɪp
ambassadorships,ɐmbæsədəʃɪps
ambassadors,ɐmbæsədəz
ambassadress,æmbɐsædɹɛs
amber,æmbɐ
ambergris,æmbəɡɹɪs
ambiance,æmbi‍əns
ambidextrous,æmbɪdɛkstɹəs
ambience,æmbi‍əns
ambient,æmbi‍ənt
ambiguities,æmbɪɡjuɪtɪz
ambiguity,æmbɪɡjuɪti
ambiguous,æmbɪɡjuəs
ambiguously,æmbɪɡjuəsli
ambit,æmbɪt
ambition,æmbɪʃən
ambitions,æmbɪʃənz
ambitious,æmbɪʃəs
ambitiously,æmbɪʃəsli
ambivalence,æmbɪvələns
ambivalent,æmbɪvələnt
amble,æmbə‍l
ambled,æmbə‍ld
ambler,æmblɐ
ambles,æmbə‍lz
ambling,æmblɪŋ
ambrosia,æmbɹə‍ʊzi‍ə
ambrosial,æmbɹə‍ʊsɪəl
ambulance,æmbjʊləns
ambulanceman,æmbjʊlɑnsɛmən
ambulances,æmbjʊlənsɪz
ambulatory,æmbjʊle‍ɪtəɹi
ambush,æmbʊʃ
ambushed,æmbʊʃt
ambusher,æmbʊʃɐ
ambushes,æmbʊʃɪz
ambushing,æmbʊʃɪŋ
ameer,æmi‍ə
ameliorated,ɐmili‍əɹe‍ɪtɪd
ameliorate,ɐmili‍əɹe‍ɪt
ameliorating,ɐmili‍əɹe‍ɪtɪŋ
amelioration,ɐmili‍əɹe‍ɪʃən
amenable,ɐminəbə‍l
amendable,ɐmɛndəbə‍l
amended,ɐmɛndɪd
amending,ɐmɛndɪŋ
amend,ɐmɛnd
amendment,ɐmɛndmənt
amendments,ɐmɛndmənts
amends,ɐmɛndz
amenities,ɐmɛnɪtiz
amenity,ɐmɛnɪti
amen,ɑmɛn
ament,ɐmɛnt
amerced,æmɜst
americium,ɐmɪɹɪsi‍əm
amethyst,æmɪθɪst
amethysts,æmɪθɪsts
amiability,e‍ɪmiəbɪlɪti
amiable,e‍ɪmiəbə‍l
amiably,e‍ɪmiəbli
amicable,æmɪkəbə‍l
amicably,æmɪkəbli
amidships,ɐmɪdʃɪps
amidst,ɐmɪdst
amie,æmi
amigo,ɐmiɡə‍ʊ
amigos,ɐmiɡə‍ʊz
amine,æma‍ɪn
amino,ɐminə‍ʊ
amir,æmi‍ə
amirs,æmi‍əz
amiss,ɐmɪs
amity,æmɪti
ammeter,æmitɐ
ammeters,æmitəz
ammo,æmə‍ʊ
ammonia,æmə‍ʊni‍ə
ammonite,æməna‍ɪt
ammonites,æməna‍ɪts
ammonium,æmə‍ʊni‍əm
ammunition,æmjunɪʃən
amnesia,æmnizi‍ə
amnesiac,æmnizɪæk
amnesic,æmnizɪk
amnestied,æmnəstɪd
amnesties,æmnəstɪz
amnesty,æmnəsti
amniotic,æmnɪɒtɪk
amoeba,ɐmibɐ
amoebas,ɐmibəz
amoebic,ɐmibɪk
amok,ɐmɒk
among,ɐmʌŋ
amongst,ɐmʌŋst
amontillado,æməntɪlɑdə‍ʊ
amoral,e‍ɪmɒɹə‍l
amorality,æməɹælɪti
amoroso,æmɔɹə‍ʊsə‍ʊ
amorous,æməɹəs
amorously,æməɹəsli
amorphous,ɐmɔfəs
amounted,ɐma‍ʊntɪd
amounting,ɐma‍ʊntɪŋ
amount,ɐma‍ʊnt
amounts,ɐma‍ʊnts
amour,æmɐ
amours,æməz
amoxicillin,æməksɪsɪlɪn
amp,æmp
ampere,æmpe‍ə
amperes,æmpe‍əz
ampersand,æmpəsænd
amphetamine,æmfɛtɐmin
amphetamines,æmfɛtɐminz
amphibian,æmfɪbi‍ən
amphibians,æmfɪbi‍ənz
amphibious,æmfɪbɪəs
amphiboles,æmfɪbə‍ʊlz
amphipods,æmfɪpɒdz
amphitheater,æmfɪθi‍ətɐ
amphitheatre,æmfɪθi‍ətɐ
amphitheatres,æmfɪθi‍ətəz
amphora,æmfɔɹɐ
amphorae,æmfɔɹi
ampicillin,æmpɪsɪlɪn
ample,æmpə‍l
amplification,æmplɪfɪke‍ɪʃən
amplified,æmplɪfa‍ɪd
amplifier,æmplɪfa‍ɪ‍ə
