word,phon
rébellions,ʁebɛljɔ
charmerez,ʃaʁməʁe
panaméricaine,panameʁikɛn
hantions,ʼɑtjɔ
jeûnât,ʒøna
adjurassions,adʒyʁasjɔ
défalquait,defalkɛ
intempérances,ɛtɑpeʁɑs
franchisse,fʁɑʃis
byzantine,bizɑtin
réchappai,ʁeʃapɛ
tuyautâmes,tɥijotam
oisivement,wazivmɑ
tuyautâtes,tɥijotat
parferas,paʁfɛʁa
prêcherions,pʁɛʃəʁjɔ
viatiques,vjatik
arrêtiez,aʁetje
somptueuse,sɔptɥøz
départirions,depaʁtiʁjɔ
positivement,pozitivmɑ
slavisasses,slavizas
vociférassiez,vɔsifeʁasje
vendangées,vɑdɑʒe
fraieront,fʁɛʁɔ
oblitérez,ɔbliteʁe
affolante,afɔlɑt
péries,peʁi
distancieraient,distɑsjəʁɛ
lobées,lɔbe
installerions,ɛstaləʁjɔ
contrecarrera,kɔtʁəkaʁəʁa
affiliées,afilje
parlementes,paʁləmɑt
réapparaissait,ʁeapaʁɛsɛ
inversera,ɛvɛʁsəʁa
ressuscitant,ʁesysitɑ
peaufinai,pofinɛ
brillasse,bʁijas
exfoliaient,ɛksfɔljɛ
flagorne,flagɔʁn
affect,afɛkt
démonétisées,demɔnetize
primerait,pʁiməʁɛ
déglaçâmes,deglasɑm
entoilas,ɑtwala
souffleta,sufləta
désentravé,dezɑtʁave
cloutai,klutɛ
légalisent,legaliz
parachutasse,paʁaʃytas
enferrasse,ɑfeʁas
magne,maɲ
crampe,kʁɑp
ruchasse,ʁyʃas
marquetées,maʁkəte
orchestrassent,ɔʁkɛstʁas
raccordions,ʁakɔʁdjɔ
thuriféraire,tyʁifeʁɛʁ
torchée,tɔʁʃe
sodomiseraient,sɔdɔmizəʁɛ
ensablèrent,ɑsablɛʁ
aiguillonner,egɥijɔne
binâtes,binat
étudiais,etydjɛ
imiteront,imitəʁɔ
trottinait,tʁɔtinɛ
forlancer,fɔʁlɑse
rencaisses,ʁɑkɛs
difformes,difɔʁm
rongeasses,ʁɔʒas
féru,feʁy
suspend,syspɑ
maliennes,maljɛn
nasillard,nazijaʁ
préemption,pʁeɑpsjɔ
immergerais,imɛʁʒəʁɛ
résignât,ʁeziɲa
réglerez,ʁegleʁe
glorification,glɔʁifikasjɔ
admettais,admɛtɛ
attaquants,atakɑ
spiritualisions,spiʁitɥalizjɔ
pétillant,petijɑ
ramifiasses,ʁamifjas
obviés,ɔbvje
embrancherait,ɑbʁɑʃəʁɛ
obtiendrais,ɔptjɛdʁɛ
cahotâtes,kaɔtat
anglomanies,ɑglɔmani
moutonnera,mutɔnəʁa
puncheur,pœnʃœʁ
télécopierait,telekɔpjəʁɛ
égouttées,egute
ratifieraient,ʁatifjəʁɛ
amoncelait,amɔsəlɛ
toréerai,tɔʁeəʁɛ
militarisé,militaʁize
dégraissent,degʁɛs
catéchumène,katekymɛn
tombes,tɔb
obsédassiez,ɔpsedasje
régénérées,ʁeʒeneʁe
décampassiez,dekɑpasje
marouflons,maʁuflɔ
ferma,fɛʁma
pieuse,pjøz
plâtrier,platʁije
neigerions,nɛʒəʁjɔ
rimaillera,ʁimajəʁa
entacherais,ɑtaʃəʁɛ
tiercerions,tjɛʁsəʁjɔ
thésaurisiez,tezɔʁizje
rappelâmes,ʁapɛlɑm
profileur,pʁɔfilœʁ
kidnappa,kidnapa
pailletâmes,pajətɑm
maternités,matɛʁnite
ceux,sø
galvanisasses,galvanizas
profilasses,pʁɔfilas
vivifierez,vivifjəʁe
pénalisons,penalizɔ
reposera,ʁəpozəʁa
bleuîtes,bløit
secoués,səkwe
décommandant,dekɔmɑdɑ
signifierions,siɲifjəʁjɔ
détaillais,detajɛ
sbire,sbiʁ
radiodiffusai,ʁadjɔdifyzɛ
dessaisîmes,desezim
énumérâtes,enymeʁɑt
rosserais,ʁɔsəʁɛ
détecteras,detɛktəʁa
désapprendre,dezapʁɑdʁ
croupir,kʁupiʁ
attractif,atʁaktif
gazés,gaze
camez,kame
lézardant,lezaʁdɑ
néocapitalisme,neɔkapitalism
vantera,vɑtəʁa
ajoutez,aʒute
fluidifia,flɥidifja
formais,fɔʁmɛ
obéirai,ɔbeiʁɛ
sucrais,sykʁɛ
demeureront,dəmœʁəʁɔ
préhensiles,pʁeɑsil
consentirent,kɔsɑtiʁ
inoculera,inɔkyləʁa
rater,ʁate
friserais,fʁizəʁɛ
rapidement,ʁapidmɑ
pâlissant,palisɑ
Mme,madam
attifera,atifəʁa
colloquée,kɔlɔke
détalent,detal
caricatures,kaʁikatyʁ
sien,sjɛ
remangeais,ʁəmɑʒɛ
poussine,pusin
décollerai,dekɔləʁɛ
abjurées,abʒyʁe
calais,kalɛ
fossettes,fosɛt
pâleur,palœʁ
complexifiais,kɔplɛksifjɛ
clochardisés,klɔʃaʁdize
turbinent,tyʁbin
sensualités,sɑsɥalite
labo,labo
attenterez,atɑtəʁe
épépinant,epepinɑ
neuronaux,nøʁɔno
réprimanderiez,ʁepʁimɑdəʁje
ressemblons,ʁəsɑblɔ
déplombées,deplɔbe
poulardes,pulaʁd
pipiez,pipje
adopterait,adɔptəʁɛ
défectueuse,defɛktɥøz
doseurs,dozœʁ
Cythère,sitɛʁ
bouchonneraient,buʃɔnəʁɛ
soutienne,sutjɛn
aspergeait,aspɛʁʒɛ
redistribues,ʁədistʁiby
ralentissement,ʁalɑtismɑ
inhumés,inyme
arasaient,aʁazɛ
stretching,stʁɛtʃiŋ
marchandées,maʁʃɑde
trompetteront,tʁɔpɛtəʁɔ
monotone,mɔnɔtɔn
infiltrez,ɛfiltʁe
tortillant,tɔʁtijɑ
foliotâmes,fɔljɔtam
excédas,ɛkseda
turbopropulseur,tyʁbɔpʁopylsœʁ
aseptiserai,asɛptizəʁɛ
littoraux,litɔʁo
signal,siɲal
réviseur,ʁevizœʁ
véhiculiez,veikylje
cravatent,kʁavat
travaillons,tʁavajɔ
voyageai,vwajaʒɛ
traças,tʁasa
saxifrage,saksifʁaʒ
voûterez,vutəʁe
cathare,kataʁ
enfournerait,ɑfuʁnəʁɛ
curerez,kyʁəʁe
suivez,sɥive
guindas,gɛda
fourvoyons,fuʁvwajɔ
modeleurs,mɔdlœʁ
décuplas,dekypla
tremblât,tʁɑbla
empocha,ɑpɔʃa
appariiez,apaʁije
verbiages,vɛʁbjaʒ
rouspétai,ʁuspetɛ
raccompagnons,ʁakɔpaɲɔ
accrochage,akʁɔʃaʒ
délaçai,delasɛ
désoxyda,dezɔksida
malien,maljɛ
boulonnerez,bulɔnəʁe
normalisasse,nɔʁmalizas
satinons,satinɔ
coinçât,kwɛsɑ
zigzaguerions,zigzagəʁjɔ
restreignons,ʁɛstʁɛɲɔ
boomerang,bumʁɑg
pointillés,pwɛtije
interpoleras,ɛtɛʁpɔləʁa
provoquant,pʁɔvɔkɑ
inspecterai,ɛspɛktəʁɛ
rupins,ʁypɛ
provisionnées,pʁɔvizjɔne
toquassiez,tɔkasje
emmitouflerons,ɑmitufləʁɔ
nantissais,nɑtisɛ
coiffures,kwafyʁ
énonce,enɔs
disconvinssions,diskɔvɛsjɔ
groins,gʁwɛ
rotondes,ʁɔtɔd
révolteront,ʁevɔltəʁɔ
spécifieras,spesifjəʁa
zippé,zipe
Titicaca,titikaka
azotée,azɔte
ordonnancerait,ɔʁdɔnɑsəʁɛ
découplaient,dekuplɛ
hésiterait,ezitəʁɛ
tordent,tɔʁd
adules,adyl
fondée,fɔde
raclé,ʁakle
essences,esɑs
concertions,kɔsɛʁtjɔ
dénonciateurs,denɔsjatœʁ
pourrie,puʁi
accélérons,akseleʁɔ
craignaient,kʁɛɲɛ
indulgente,ɛdylʒɑt
bouderions,budəʁjɔ
orientions,ɔʁjɑtjɔ
yodlerez,jɔdləʁe
gradin,gʁadɛ
saucissonneront,sosisɔnəʁɔ
froissé,fʁwase
niaisassiez,njɛzasje
sacraliserons,sakʁalizəʁɔ
minéralise,mineʁaliz
ouvrèrent,uvʁɛʁ
grouillât,gʁuja
approvisionna,apʁɔvizjɔna
déboulâtes,debulat
cogitez,kɔʒite
faibliras,fɛbliʁa
sudoripare,sydɔʁipaʁ
bilas,bila
sabotiez,sabɔtje
revigorassiez,ʁəvigɔʁasje
sclérosants,skleʁozɑ
embrassiez,ɑbʁasje
comparent,kɔpaʁ
rembarrerait,ʁɑbaʁəʁɛ
débrayassiez,debʁejasje
jacassa,ʒakasa
délivrent,delivʁ
suffragettes,syfʁaʒɛt
introductive,ɛtʁɔdyktiv
londoniens,lɔdɔnjɛ
réexaminées,ʁeɛgzamine
dévisageâtes,devizaʒat
ombrageai,ɔbʁaʒɛ
enchérirai,ɑʃeʁiʁɛ
cloquerions,klɔkəʁjɔ
forlancée,fɔʁlɑse
transformassent,tʁɑsfɔʁmas
crachotais,kʁaʃɔtɛ
exigerait,ɛgziʒəʁɛ
écaillassent,ekajas
légifèrerais,leʒifɛʁəʁɛ
adhérions,adeʁjɔ
gémirait,ʒemiʁɛ
gîtât,ʒita
dorerai,dɔʁəʁɛ
tocarde,tɔkaʁd
compilation,kɔpilasjɔ
énucléa,enyklea
voltigeur,vɔltiʒœʁ
charbonnassiez,ʃaʁbɔnasje
disconvient,diskɔvjɛ
moutonnai,mutɔnɛ
violaçasse,vjɔlasas
vécussent,vekys
légalises,legaliz
bayons,bajɔ
attabliez,atablje
aboucher,abuʃe
handisports,ʼɑdispɔʁ
acquittai,akitɛ
pâturent,patyʁ
feuilletait,fœjətɛ
clôtura,klotyʁa
doive,dwav
coloriserions,kɔlɔʁizəʁjɔ
raturâmes,ʁatyʁam
émergeraient,emɛʁʒəʁɛ
velouterais,vəlutəʁɛ
farci,faʁsi
souillassions,sujasjɔ
scandalisant,skɑdalizɑ
condamnasse,kɔdanas
coudoyâmes,kudwajɑm
Mexico,mɛksiko
détartrant,detaʁtʁɑ
hanterais,ʼɑtəʁɛ
gîtassiez,ʒitasje
chassassiez,ʃasasje
rubiconds,ʁybikɔ
sucrerions,sykʁəʁjɔ
contacterais,kɔtaktəʁɛ
formulées,fɔʁmyle
assujettissons,asyʒetisɔ
reversassions,ʁəvɛʁsasjɔ
savouras,savuʁa
bafouillées,bafuje
annihilent,aniil
gambergeassiez,gɑbɛʁʒasje
surgissiez,syʁʒisje
copulèrent,kɔpylɛʁ
fourche,fuʁʃ
brandissant,bʁɑdisɑ
télématiser,telematize
ébahisses,ebais
pourriras,puʁiʁa
reluquèrent,ʁəlykɛʁ
érodé,eʁɔde
dissidentes,disidɑt
rhumatisme,ʁymatism
démise,demiz
compatibles,kɔpatibl
contention,kɔtɑsjɔ
enrouerions,ɑʁuʁjɔ
décapante,dekapɑt
mouchardé,muʃaʁde
alignement,aliɲmɑ
charpentâmes,ʃaʁpɑtam
manipulâmes,manipylam
brancherai,bʁɑʃəʁɛ
agrafait,agʁafɛ
conflit,kɔfli
axasse,aksas
survol,syʁvɔl
médicaliser,medikalize
massa,masa
défronceras,defʁɔsəʁa
normalisas,nɔʁmaliza
guignassions,giɲasjɔ
témoignerais,temwaɲəʁɛ
voilé,vwale
manchon,mɑʃɔ
déconnecta,dekɔnɛkta
versifiâmes,vɛʁsifjam
consolidés,kɔsɔlide
appâtent,apat
anachorète,anakɔʁɛt
objecterions,ɔbʒɛktəʁjɔ
segmentée,sɛgmɑte
plagient,plaʒi
millénaires,milenɛʁ
subdiviseraient,sybdivizəʁɛ
vermoulaient,vɛʁmulɛ
brunies,bʁyni
disciples,disipl
chialât,ʃjala
statueraient,statyʁɛ
enferrait,ɑfeʁɛ
dépatouillées,depatuje
dérision,deʁizjɔ
droguera,dʁɔgəʁa
dégoteras,degɔtəʁa
hertzien,ʼɛʁtsjɛ
collecteriez,kɔlɛktəʁje
dessinateur,desinatœʁ
risses,ʁis
distants,distɑ
signifiassiez,siɲifjasje
rejetterai,ʁəʒɛtəʁɛ
reniflassions,ʁəniflasjɔ
expatriée,ɛkspatʁije
opprobre,ɔpʁɔbʁ
ensableriez,ɑsabləʁje
biseautes,bizot
stylisassions,stilizasjɔ
bronchera,bʁɔʃəʁa
démobilisateur,demɔbilizatœʁ
accommoderais,akɔmɔdəʁɛ
hydrogéneront,idʁɔʒenəʁɔ
macrostructure,makʁɔstʁyktyʁ
finaliserais,finalizəʁɛ
apeurai,apœʁɛ
havane,ʼavan
disgraciassions,disgʁasjasjɔ
prêteurs,pʁɛtœʁ
rechuteriez,ʁəʃytəʁje
gratineront,gʁatinəʁɔ
affronteront,afʁɔtəʁɔ
obstinés,ɔpstine
dégrèverait,degʁɛvəʁɛ
sustenterai,systɑtəʁɛ
appartiendrez,apaʁtjɛdʁe
calligraphies,kaligʁafi
république,ʁepyblik
usurpas,yzyʁpa
égayeront,egejəʁɔ
motards,mɔtaʁ
démarres,demaʁ
perforeraient,pɛʁfɔʁəʁɛ
surgèleriez,syʁʒɛləʁje
signalement,siɲalmɑ
transcendèrent,tʁɑsɑdɛʁ
instaureriez,ɛstɔʁəʁje
outrances,utʁɑs
franchiras,fʁɑʃiʁa
sauges,soʒ
magnifiât,maɲifja
quémanda,kemɑda
autobiographie,otɔbjɔgʁafi
filtres,filtʁ
embouteillai,ɑbutejɛ
amollirons,amɔliʁɔ
couronnassent,kuʁɔnas
aiguillerions,egɥijəʁjɔ
trottinasses,tʁɔtinas
disettes,dizɛt
délester,delɛste
choléras,kɔleʁa
déphaserais,defazəʁɛ
suffrages,syfʁaʒ
mondâtes,mɔdat
encourageasses,ɑkuʁaʒas
harcellerai,ʼaʁsələʁe
échauderai,eʃodəʁɛ
confessiez,kɔfɛsje
enturbannées,ɑtyʁbane
rétablissez,ʁetablise
impliquerions,ɛplikəʁjɔ
arrogiez,aʁɔʒje
déphasiez,defazje
dépareilleriez,depaʁejəʁje
empoissonneriez,ɑpwasɔnəʁje
concasserons,kɔkasəʁɔ
fards,faʁ
sifflotement,siflɔtmɑ
sprintais,spʁintɛ
démembrerais,demɑbʁəʁɛ
démontrant,demɔtʁɑ
éduqueras,edykəʁa
ficher,fiʃe
émoustillerez,emustijəʁe
diffusai,difyzɛ
attelée,atle
ramassas,ʁamasa
papilloter,papijɔte
récrierai,ʁekʁijəʁɛ
toréador,tɔʁeadɔʁ
bavassasses,bavasas
sombrai,sɔbʁɛ
novices,nɔvis
rabioteras,ʁabjɔtəʁa
sertîtes,sɛʁtit
édifiants,edifjɑ
surhaussassent,syʁosas
déboursant,debuʁsɑ
générerons,ʒeneʁəʁɔ
perruquiers,peʁykje
ponctualités,pɔktɥalite
restreignit,ʁɛstʁɛɲi
dégèleras,deʒɛləʁa
affaissait,afɛsɛ
meurtre,mœʁtʁ
baigneriez,beɲəʁje
beatnik,bitnik
syndicalisiez,sɛdikalizje
entortillons,ɑtɔʁtijɔ
écrasâmes,ekʁazam
présageaient,pʁezaʒɛ
cendré,sɑdʁe
arrogeassions,aʁɔʒasjɔ
jumping,dʒœmpiŋ
guillotinassiez,gijɔtinasje
contingentez,kɔtɛʒɑte
adoubais,adubɛ
dépoitraillé,depwatʁaje
réactionnels,ʁeaksjɔnɛl
ambition,ɑbisjɔ
corroborasse,kɔʁɔbɔʁas
mâchouillerez,maʃujəʁe
ceinturerait,sɛtyʁəʁɛ
esclandres,ɛsklɑdʁ
mèneras,mɛnəʁa
paupérisâtes,popeʁizat
compostes,kɔpɔst
résiduelles,ʁezidɥɛl
jointoyâtes,ʒwɛtwajɑt
interférées,ɛtɛʁfeʁe
vianderas,vjɑdəʁa
pansasses,pɑsas
cloutassent,klutas
dérangeassions,deʁɑʒasjɔ
giroflée,ʒiʁɔfle
délateur,delatœʁ
introniseras,ɛtʁɔnizəʁa
maraudai,maʁodɛ
monétisasse,mɔnetizas
interprétât,ɛtɛʁpʁetɑ
piégeas,pjeʒa
boulonnerait,bulɔnəʁɛ
ombragée,ɔbʁaʒe
offres,ɔfʁ
machinez,maʃine
entachassent,ɑtaʃas
peaufinées,pofine
vacciné,vaksine
réimplantât,ʁeɛplɑta
mouchassions,muʃasjɔ
gerbant,ʒɛʁbɑ
radoucie,ʁadusi
déblayasse,deblejas
défavorisaient,defavɔʁizɛ
travaillerions,tʁavajəʁjɔ
excéderas,ɛksedəʁa
astrologiques,astʁɔlɔʒik
recollasses,ʁəkɔlas
édictai,ediktɛ
protestons,pʁɔtɛstɔ
ficelleront,fisələʁɔ
expirassiez,ɛkspiʁasje
polluée,pɔlɥe
chiadiez,ʃjadje
recracherait,ʁəkʁaʃəʁɛ
envoyez,ɑvwaje
archivassions,aʁʃivasjɔ
réhabituasses,ʁeabitɥas
curai,kyʁɛ
épinglerais,epɛgləʁɛ
ressemblant,ʁəsɑblɑ
invectivez,ɛvɛktive
évaporée,evapɔʁe
ressortez,ʁəsɔʁte
vibrai,vibʁɛ
tituber,titybe
franciserez,fʁɑsizəʁe
catalogua,katalɔga
badiane,badjan
désargentera,dezaʁʒɑtəʁa
poudrerai,pudʁəʁɛ
vinifiasse,vinifjas
refuse,ʁəfyz
libéralise,libeʁaliz
engrangeons,ɑgʁɑʒɔ
magnétisation,maɲetizasjɔ
jeûnerait,ʒønəʁɛ
blottiraient,blɔtiʁɛ
bateau,bato
avertirions,avɛʁtiʁjɔ
naturalisasses,natyʁalizas
targues,taʁg
délireraient,deliʁəʁɛ
piffe,pif
glaceriez,glasəʁje
cautionnas,kosjɔna
nécrosaient,nekʁozɛ
désirait,deziʁɛ
bigouden,bigudɛn
contracterai,kɔtʁaktəʁɛ
racketteuses,ʁakɛtøz
enrubannât,ɑʁybana
dégazassent,degazas
électoralistes,elɛktɔʁalist
enceindrions,ɑsɛdʁjɔ
lapinerai,lapinəʁɛ
sillonnée,sijɔne
dévorées,devɔʁe
piocherions,pjɔʃəʁjɔ
interposerez,ɛtɛʁpozəʁe
sourcillerai,suʁsijəʁɛ
nivelai,nivəlɛ
roderais,ʁɔdəʁɛ
phagocytait,fagɔsitɛ
dirai,diʁɛ
mensualités,mɑsɥalite
cadastrez,kadastʁe
médusât,medyza
jappons,ʒapɔ
briguâmes,bʁigam
défèreront,defɛʁəʁɔ
vigies,viʒi
couveuse,kuvøz
fourgons,fuʁgɔ
ensilât,ɑsila
induisît,ɛdɥizi
procréera,pʁɔkʁeəʁa
gelaient,ʒəlɛ
présupposait,pʁesypozɛ
enfermèrent,ɑfɛʁmɛʁ
préjugeaient,pʁeʒyʒɛ
domptiez,dɔtje
anodisé,anɔdize
esclaffé,ɛsklafe
ébouillantât,ebujɑta
venus,vəny
châtaigneraie,ʃatɛɲəʁɛ
expliquait,ɛksplikɛ
apprentissage,apʁɑtisaʒ
ébouillantes,ebujɑt
ragiez,ʁaʒje
almanachs,almana
tourne,tuʁn
nidifiassions,nidifjasjɔ
évaporées,evapɔʁe
coltinons,kɔltinɔ
cramponnés,kʁɑpɔne
vidangions,vidɑʒjɔ
veineuse,vɛnøz
encroûtasses,ɑkʁutas
motrices,mɔtʁis
jase,ʒaz
inventâtes,ɛvɑtat
identifiâmes,idɑtifjam
fourmilières,fuʁmiljɛʁ
déconniez,dekɔnje
surhommes,syʁɔm
hebdo,ɛbdo
bruyants,bʁɥijɑ
monteriez,mɔtəʁje
pileriez,piləʁje
généalogiste,ʒenealɔʒist
couac,kwak
congestions,kɔʒɛstjɔ
surpassassiez,syʁpasasje
tourneboulâmes,tuʁnəbulam
hyperactives,ipɛʁaktiv
dévitaliserais,devitalizəʁɛ
titularisations,titylaʁizasjɔ
déliassions,deljasjɔ
végètera,veʒɛtəʁa
brassent,bʁas
foirâtes,fwaʁat
encrai,ɑkʁɛ
paganisât,paganiza
viveurs,vivœʁ
réinventions,ʁeɛvɑtjɔ
élimèrent,elimɛʁ
opprimeras,ɔpʁiməʁa
boiserons,bwazəʁɔ
élimineriez,eliminəʁje
retâteras,ʁətatəʁa
défendue,defɑdy
pilotant,pilɔtɑ
rebutait,ʁəbytɛ
dénoncera,denɔsəʁa
Indianapolis,indjanapɔlis
examinasses,ɛgzaminas
alun,alœ̃
chaponneriez,ʃapɔnəʁje
mitraillée,mitʁaje
peinturlurais,pɛtyʁlyʁɛ
remplacerait,ʁɑplasəʁɛ
legs,lɛg
décoiffante,dekwafɑt
torsadassions,tɔʁsadasjɔ
mollie,mɔli
renverraient,ʁɑvəʁɛ
transfigurant,tʁɑsfigyʁɑ
adiposité,adipozite
effondras,efɔdʁa
tranchent,tʁɑʃ
hawaïen,awajɛ
semblèrent,sɑblɛʁ
inavouable,inavwabl
rabaissais,ʁabɛsɛ
athénée,atene
exclamée,ɛksklame
biaisons,bjɛzɔ
boxeuse,bɔksøz
prorogation,pʁɔʁɔgasjɔ
facilitent,fasilit
louer,lwe
givrasses,ʒivʁas
monopolisée,mɔnɔpɔlize
maboul,mabul
agoniserai,agɔnizəʁɛ
baseras,bazəʁa
buttât,byta
préliminaire,pʁeliminɛʁ
démocratisé,demɔkʁatize
shooté,ʃute
bouchages,buʃaʒ
cauchemardés,kɔʃmaʁde
suturée,sytyʁe
rebondi,ʁəbɔdi
taririez,taʁiʁje
liftés,lifte
débourbent,debuʁb
beuglé,bøgle
florentin,flɔʁɑtɛ
évertuez,evɛʁtɥe
burinerais,byʁinəʁɛ
azuré,azyʁe
innovais,inɔvɛ
rendes,ʁɑd
moquasse,mɔkas
abjurerons,abʒyʁəʁɔ
recommencerait,ʁəkɔmɑsəʁɛ
exorcisent,ɛgzɔʁsiz
victorieuses,viktɔʁjøz
déchaînaient,deʃenɛ
déranger,deʁɑʒe
racola,ʁakɔla
dictèrent,diktɛʁ
zoomeront,zuməʁɔ
brouettèrent,bʁuɛtɛʁ
positionnons,pozisjɔnɔ
redemandas,ʁədəmɑda
subodorerais,sybɔdɔʁəʁɛ
intolérance,ɛtɔleʁɑs
emportée,ɑpɔʁte
chieras,ʃjəʁa
étourdissaient,etuʁdisɛ
frigide,fʁiʒid
affilâtes,afilat
imaginai,imaʒinɛ
anodins,anɔdɛ
malapprise,malapʁiz
convoles,kɔvɔl
effriter,efʁite
décarcassa,dekaʁkasa
sémantique,semɑtik
rutilants,ʁytilɑ
bagage,bagaʒ
perlinguaux,pɛʁlɛgwo
éructèrent,eʁyktɛʁ
millésimasse,milezimas
soudât,suda
tenant,tənɑ
aseptisé,asɛptize
snobismes,snɔbism
intonation,ɛtɔnasjɔ
râlasses,ʁalas
parapherions,paʁafəʁjɔ
gloutonne,glutɔn
braquerais,bʁakəʁɛ
yass,jas
geôliers,ʒolje
assainissons,asenisɔ
expédition,ɛkspedisjɔ
engueulant,ɑgœlɑ
obsédâtes,ɔpsedɑt
becqueté,bɛkəte
maintient,mɛtjɛ
déboulonne,debulɔn
détraquât,detʁaka
modifièrent,mɔdifjɛʁ
indemnisâtes,ɛdɛmnizat
latents,latɑ
restaurantes,ʁɛstɔʁɑt
priâtes,pʁijat
maltasse,maltas
empilassent,ɑpilas
relaterons,ʁəlatəʁɔ
perceraient,pɛʁsəʁɛ
cabotés,kabɔte
insoumis,ɛsumi
évidentes,evidɑt
barba,baʁba
truquais,tʁykɛ
redistribueriez,ʁədistʁibyʁje
impliquera,ɛplikəʁa
stipendiait,stipɑdjɛ
rassembleraient,ʁasɑbləʁɛ
contrebalançai,kɔtʁəbalɑsɛ
exilé,ɛgzile
materniser,matɛʁnize
repensasses,ʁəpɑsas
arasèrent,aʁazɛʁ
envoie,ɑvwa
fracasseraient,fʁakasəʁɛ
collectais,kɔlɛktɛ
serrait,sɛʁɛ
excentrassiez,ɛksɑtʁasje
attisaient,atizɛ
soudoieront,sudwaʁɔ
suturassent,sytyʁas
stigmatiserait,stigmatizəʁɛ
écorcherions,ekɔʁʃəʁjɔ
exhorterons,ɛgzɔʁtəʁɔ
dégrisait,degʁizɛ
percerons,pɛʁsəʁɔ
extermineraient,ɛkstɛʁminəʁɛ
réunifies,ʁeynifi
professassions,pʁɔfɛsasjɔ
incendiées,ɛsɑdje
gâcherez,gaʃəʁe
posturale,pɔstyʁal
scolastique,skɔlastik
dépayserons,depeizəʁɔ
monorail,mɔnɔʁaj
déviassions,devjasjɔ
claquemurent,klakmyʁ
planaires,planɛʁ
sépareront,sepaʁəʁɔ
impitoyablement,ɛpitwajabləmɑ
lisiers,lizje
spiritualisait,spiʁitɥalizɛ
reliront,ʁəliʁɔ
médaillera,medajəʁa
récidivât,ʁesidiva
affiliai,afiljɛ
dégivreras,deʒivʁəʁa
vrombies,vʁɔbi
vaticineraient,vatisinəʁɛ
giclai,ʒiklɛ
vaguent,vag
papotassent,papɔtas
feuillâmes,fœjam
daterez,datəʁe
ozonisées,ozɔnize
sentimental,sɑtimɑtal
renseignèrent,ʁɑseɲɛʁ
sensorielle,sɑsɔʁjɛl
assainîtes,asenit
malsonnante,malsɔnɑt
déchiqueter,deʃikte
rémunérera,ʁemyneʁəʁa
compagnonnage,kɔpaɲɔnaʒ
fouriérismes,fuʁjeʁism
syndicalisent,sɛdikaliz
réchappée,ʁeʃape
traquée,tʁake
fascinerait,fasinəʁɛ
enrôliez,ɑʁolje
procréai,pʁɔkʁeɛ
divertiront,divɛʁtiʁɔ
compensasses,kɔpɑsas
diminutions,diminysjɔ
comporteraient,kɔpɔʁtəʁɛ
dévalais,devalɛ
surfaceriez,syʁfasəʁje
payable,pɛjabl
viabilisaient,vjabilizɛ
chapka,ʃapka
ridiculisâmes,ʁidikylizam
extorquerais,ɛkstɔʁkəʁɛ
gélifiassiez,ʒelifjasje
enjolivons,ɑʒɔlivɔ
zieuteront,zjøtəʁɔ
repinças,ʁəpɛsa
explicitâtes,ɛksplisitat
jodle,jɔdl
conduisisses,kɔdɥizis
ovationnons,ɔvasjɔnɔ
Brushing,bʁœʃiŋ
survolasses,syʁvɔlas
lanterneront,lɑtɛʁnəʁɔ
roucouliez,ʁukulje
goûterez,gutəʁe
estompât,ɛstɔpa
fusillera,fyzijəʁa
exauçai,ɛgzosɛ
orbita,ɔʁbita
vaguemestres,vagmɛstʁ
briquets,bʁikɛ
profitassions,pʁɔfitasjɔ
cursus,kyʁsys
espagnolettes,ɛspaɲɔlɛt
pompions,pɔpjɔ
déduiraient,dedɥiʁɛ
hachureriez,ʼaʃyʁəʁje
théâtralisée,teatʁalize
bidonne,bidɔn
préludez,pʁelyde
fonceurs,fɔsœʁ
montées,mɔte
encerclent,ɑsɛʁkl
solipsisme,sɔlipsism
opposassiez,ɔpozasje
inculperez,ɛkylpəʁe
paradoxalement,paʁadɔksalmɑ
bougon,bugɔ
aboulais,abulɛ
analogie,analɔʒi
berneras,bɛʁnəʁa
chosifiant,ʃozifjɑ
conflue,kɔfly
éclairagiste,eklɛʁaʒist
redressera,ʁədʁɛsəʁa
défrichassions,defʁiʃasjɔ
subrepticement,sybʁɛptismɑ
hennie,ʼeni
magnerai,maɲəʁɛ
remploiera,ʁɑplwaʁa
médaillier,medaje
dépitasse,depitas
imitatives,imitativ
marmonna,maʁmɔna
souffrais,sufʁɛ
antidatai,ɑtidatɛ
darda,daʁda
courroucé,kuʁuse
contient,kɔtjɛ
rugueuses,ʁygøz
désistes,dezist
forlançons,fɔʁlɑsɔ
piscivore,pisivɔʁ
crouleront,kʁuləʁɔ
fendrons,fɑdʁɔ
ossifions,ɔsifjɔ
mesurasse,məzyʁas
numérateur,nymeʁatœʁ
compensera,kɔpɑsəʁa
enrégimentes,ɑʁeʒimɑt
carambolerez,kaʁɑbɔləʁe
assagie,asaʒi
reniassiez,ʁənjasje
engrangeant,ɑgʁɑʒɑ
cancérisais,kɑseʁizɛ
tibétain,tibetɛ
motivèrent,mɔtivɛʁ
croassera,kʁɔasəʁa
énervions,enɛʁvjɔ
vision,vizjɔ
viciassiez,visjasje
forgeassiez,fɔʁʒasje
légenda,leʒɑda
grésillerons,gʁezijəʁɔ
mâchonnerez,maʃɔnəʁe
dynamitions,dinamitjɔ
égaliseras,egalizəʁa
